zone_corecrabe.nom,region.nom,district.nom,commune.nom,fokontany.nom,village.nom,fiche.date_expedition,fiche_enqueteur.date,fiche_enqueteur.participant_individu,fiche_enqueteur.participant_nombre,fiche_enqueteur.capture_poids,fiche_enqueteur.crabe_consomme_poids,fiche_enqueteur.crabe_consomme_nombre,fiche_enqueteur.collecte_poids1,fiche_enqueteur.collecte_prix1,fiche_enqueteur.collecte_poids2,fiche_enqueteur.collecte_prix2,fiche_enqueteur.marche_local_poids,fiche_enqueteur.marche_local_prix,date_sortie_de_peche1,nombre_sortie_de_peche1,nombre_de_pirogue_sortie_de_peche1,nom_premier_engin1,nombre_premier_engin1,nom_deuxieme_engin1,nombre_deuxieme_engin1,date_sortie_de_peche2,nombre_sortie_de_peche2,nombre_de_pirogue_sortie_de_peche2,nom_premier_engin2,nombre_premier_engin2,nom_deuxieme_engin2,nombre_deuxieme_engin2,date_sortie_de_peche3,nombre_sortie_de_peche3,nombre_de_pirogue_sortie_de_peche3,nom_premier_engin3,nombre_premier_engin3,nom_deuxieme_engin3,nombre_deuxieme_engin3,date_sortie_de_peche4,nombre_sortie_de_peche4,nombre_de_pirogue_sortie_de_peche4,nom_premier_engin4,nombre_premier_engin4,nom_deuxieme_engin4,nombre_deuxieme_engin4,nombre_sortie_capture,echantillon.trie,echantillon.taille_absente,echantillon.taille_absente_autre,crabe.destination,crabe.sexe,crabe.taille
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,M,134
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,M,134
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,M,137
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,M,138
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,105
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,115
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,116
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,119
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,119
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,122
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,124
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,127
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,132
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,1,NO,137
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,3,FO,108
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,3,M,99
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-05,seul,0,29,5,,20,2000,2,1000,2,400,2021-05-05,1,1,"Balance (Garigary, Kiriry)",23,Non renseigné,0,2021-05-04,0,0,Non renseigné,0,Non renseigné,0,2021-05-03,1,1,Non renseigné,0,Non renseigné,0,2021-05-02,0,0,Non renseigné,0,Non renseigné,0,2,false,plus petit,,3,NO,107
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,98
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,111
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,116
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,117
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,122
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,128
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,131
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,132
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,M,137
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,108
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,119
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,121
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,127
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,136
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,1,NO,137
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,3,M,99
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,3,M,100
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,3,M,101
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,3,M,105
Mahajanga,Boeny,Soalala,Soalala,Baly,Baly,2021-05-10,2021-05-09,seul,0,44,4,,40,2000,,,0,500,2021-05-09,1,1,"Raquette (Kipaoky, Fisahoky, Fisaoka)",1,"Balance (Garigary, Kiriry)",20,2021-05-08,1,1,Non renseigné,0,Non renseigné,0,2021-05-07,1,1,Non renseigné,0,Non renseigné,0,2021-05-06,0,0,Non renseigné,0,Non renseigné,0,2,false,autre,Mou,3,M,105
